ts_code,trade_date,adj_type,open,high,low,close,pre_close,volume,amount,source,quality_flag
000004.SZ,2024-01-04,qfq,10.291909832834437,10.490064944280272,10.169327705646197,10.377459103600495,10.001546504544317,17234940,240915479.8524712,sample,NORMAL
000005.SZ,2024-01-04,qfq,9.929479862943095,10.130086626847053,9.776366925136498,10.026341124787592,9.898318903622265,6923296,76465338.43833894,sample,NORMAL
000006.SZ,2024-01-04,qfq,10.173743979077551,10.173743979077551,9.837676480353538,10.09273526668454,10.275848503886891,15895334,245676698.336496,sample,NORMAL
000007.SZ,2024-01-04,qfq,9.715551544172795,9.975035976265586,9.715551544172795,9.798102835214294,9.716695225420892,11480330,225761793.0621615,sample,NORMAL
000008.SZ,2024-01-04,qfq,10.110274555153724,10.21092050235919,9.892060683407044,10.017315900461094,9.874605112491071,16733330,291393936.5605602,sample,NORMAL
000009.SZ,2024-01-04,qfq,10.186733753731067,10.327284550848848,9.998099211365588,10.210194945340206,10.10780073980238,15833813,180082697.27642754,sample,NORMAL
000010.SZ,2024-01-04,qfq,9.653531577030828,9.832256399628283,9.341109371512436,9.56822331494083,9.32561170562827,9187441,236412861.3347312,sample,NORMAL
000011.SZ,2024-01-04,qfq,10.231715666095637,10.293911619424378,10.00547058059912,10.145671475488747,10.451272420491158,7633516,269659962.9495712,sample,NORMAL
000012.SZ,2024-01-04,qfq,10.053302734158905,10.14520510898047,9.94031891972862,10.068200737745205,9.908097670010406,8916040,270299170.1379897,sample,NORMAL
000013.SZ,2024-01-04,qfq,9.388738946442256,9.514995923126827,9.384727909103171,9.47373168029602,9.640612221277316,18342403,262897462.5712748,sample,NORMAL
000014.SZ,2024-01-04,qfq,9.53299767413555,9.754683419710233,9.460253330907747,9.567194082238364,9.393331789245048,12396970,149407238.10313922,sample,NORMAL
000015.SZ,2024-01-04,qfq,10.164248610658255,10.409435018389264,10.112024954590796,10.115357719953256,10.190353733510976,17409506,221948578.3214723,sample,NORMAL
000016.SZ,2024-01-04,qfq,9.635261131632165,9.635261131632165,9.411625156520628,9.569393553924396,9.815949051044573,12539779,203609318.27023244,sample,NORMAL
000017.SZ,2024-01-04,qfq,9.953149991441718,10.138499483573415,9.71370141899508,9.867252513525353,9.742264078049022,12117095,145041194.35541615,sample,NORMAL
000018.SZ,2024-01-04,qfq,10.140028964805454,10.211755615683456,9.85789247195385,10.058459728663466,9.876600042868318,17861972,289345548.38518685,sample,NORMAL
000019.SZ,2024-01-04,qfq,9.877082220301965,10.11053373904018,9.864741235250005,9.967891794604132,9.902855117035918,7803644,71498127.50162248,sample,NORMAL
000020.SZ,2024-01-04,qfq,9.488141580297356,9.812377700182356,9.326378440780482,9.56762133272704,9.463249865692674,2087083,158306454.9313212,sample,NORMAL
000021.SZ,2024-01-04,qfq,9.987374931080886,10.022244162454948,9.801031182772771,9.957400447015493,9.653020321733347,19429395,239418142.14740205,sample,NORMAL
000022.SZ,2024-01-04,qfq,9.873632682089266,9.873632682089266,9.615825635779744,9.807877480736666,9.655509899502444,16355092,69935573.56965214,sample,NORMAL
000023.SZ,2024-01-04,qfq,9.821885733021158,9.992562005486926,9.821885733021158,9.852798495362586,9.812652744966336,17461879,122240909.15099464,sample,NORMAL
000024.SZ,2024-01-04,qfq,10.119954780098752,10.234038627468989,9.948492956792917,10.111284837581142,10.229996301971704,3179890,282266412.3445586,sample,NORMAL
000025.SZ,2024-01-04,qfq,9.928992327704533,10.222965337741462,9.756687622824872,10.022735700225594,9.995322829567067,12433194,79123397.46410877,sample,NORMAL
000026.SZ,2024-01-04,qfq,9.78096869082708,9.949608758063349,9.463215395995158,9.703166404474656,9.856167362596215,5579631,125335338.3013165,sample,NORMAL
000027.SZ,2024-01-04,qfq,9.65798441061017,9.854646029549528,9.617590649231303,9.62614405494788,9.7478031496786,15447090,244074935.0016445,sample,NORMAL
000028.SZ,2024-01-04,qfq,10.389439228927724,10.56037176099943,10.215975710566171,10.397503625153924,10.313205578858463,2163837,271064273.15241766,sample,NORMAL
000029.SZ,2024-01-04,qfq,10.259249004868344,10.371574377761702,9.891143675382851,10.177033912539688,10.18342690227669,3502051,180620769.7573964,sample,NORMAL
000030.SZ,2024-01-04,qfq,9.386005839296873,9.70647767581745,9.219593118529652,9.463270045102409,9.664569198448952,14933857,204606701.1770631,sample,NORMAL
000001.SZ,2024-01-05,qfq,9.913312241834465,10.04640213517811,9.73687203838505,9.851917573657444,10.075994337526703,18890143,197854739.58187345,sample,NORMAL
000002.SZ,2024-01-05,qfq,10.326548628354884,10.475885844693977,10.037004139491929,10.27710640185645,9.916650655253113,17690578,209653119.0029176,sample,NORMAL
000003.SZ,2024-01-05,qfq,9.350504450490943,9.350504450490943,9.13017242313568,9.291628059995976,8.979655954446129,13198154,266535770.8857226,sample,NORMAL
000004.SZ,2024-01-05,qfq,10.387540504230206,10.76587285644226,10.310295427204055,10.474771005621657,10.749589162067103,12823046,126360068.98414771,sample,NORMAL
000005.SZ,2024-01-05,qfq,10.24359990606808,10.494334801424603,10.119839646828956,10.18898098877471,10.652997510080604,4381203,157888469.8983281,sample,NORMAL
000006.SZ,2024-01-05,qfq,10.046122487557737,10.219137310745804,9.974222567863674,10.07645611783225,10.189715665859342,16982372,195860046.08229804,sample,NORMAL
000007.SZ,2024-01-05,qfq,9.667171173036005,9.850018222503934,9.667171173036005,9.694251268868696,9.490069430636296,14673481,169526881.9715116,sample,NORMAL
000008.SZ,2024-01-05,qfq,10.176809917386436,10.332377450035754,10.03639037109792,10.129232902115676,9.866931957524256,18206246,86823747.55292282,sample,NORMAL
000009.SZ,2024-01-05,qfq,10.081339545360224,10.153434967848025,10.00527087348862,10.149321197973483,10.228049252081092,4374697,120548195.03485884,sample,NORMAL
000010.SZ,2024-01-05,qfq,9.08610613010735,9.349750731868586,8.875179882842067,9.0933691155082,9.262368961867512,14681724,207283717.0687483,sample,NORMAL
000011.SZ,2024-01-05,qfq,10.22461093918038,10.290191533160824,10.11588528642943,10.171871819448334,10.161487663562802,9175288,79314959.06713575,sample,NORMAL
000012.SZ,2024-01-05,qfq,10.182516969001476,10.390485274972514,10.137129486690672,10.138642705103225,9.987417780921092,14409182,100823557.44572806,sample,NORMAL
000013.SZ,2024-01-05,qfq,9.53876873955446,9.56879279174664,9.255000747029031,9.477847994738497,9.578787821239304,14998088,73128464.30644056,sample,NORMAL
000014.SZ,2024-01-05,qfq,9.684757099275018,9.685581710450688,9.516784212975878,9.660368805124724,9.66025770352671,4218624,65928369.51950157,sample,NORMAL
000015.SZ,2024-01-05,qfq,9.98075481425967,10.239721511631725,9.847549801205975,10.049744788787612,9.567175344395752,7695732,214828756.4737756,sample,NORMAL
000016.SZ,2024-01-05,qfq,9.47948463518428,9.661668137240447,9.47948463518428,9.5637375577239,9.634787118766898,13921479,177250704.72354528,sample,NORMAL
000017.SZ,2024-01-05,qfq,10.075210753145791,10.075210753145791,10.013313910512093,10.016424124138403,10.120722430450783,2159962,121492295.37775192,sample,NORMAL
000018.SZ,2024-01-05,qfq,9.98986532527214,10.332712161944997,9.98986532527214,10.083439487928905,10.265337699225592,15174880,162416639.39342612,sample,NORMAL
000019.SZ,2024-01-05,qfq,9.821497946424955,9.968819627399528,9.746348327260598,9.81176680057305,10.21917602087682,13925291,137855369.19493628,sample,NORMAL
000020.SZ,2024-01-05,qfq,9.546350257097664,9.814475585993929,9.448512561586996,9.621508884897308,9.687692002690026,4242384,299683175.16913986,sample,NORMAL
000021.SZ,2024-01-05,qfq,9.734945294134205,9.82432122394346,9.590362906439204,9.671327420014578,9.72437001147203,13460090,108545470.51817288,sample,NORMAL
000022.SZ,2024-01-05,qfq,9.686966517371244,9.908625956332893,9.48113530171481,9.737374771032323,9.88428787941174,17616822,124510617.44050992,sample,NORMAL
000023.SZ,2024-01-05,qfq,9.853101159729968,9.993817908767832,9.700136301512696,9.772561336534434,9.738827480374086,6184604,276989614.1976364,sample,NORMAL
000024.SZ,2024-01-05,qfq,10.164364873473806,10.293861756278762,10.023489590773805,10.185468256373069,10.024638468783529,3516455,66474019.63101672,sample,NORMAL
000025.SZ,2024-01-05,qfq,9.737955622146382,10.04572210551404,9.661486809740618,9.783496797433436,9.836935237884692,18591576,98744946.29723804,sample,NORMAL
000026.SZ,2024-01-05,qfq,9.824037267132471,9.962928396199848,9.460440339848873,9.740428500741912,9.421463825460192,18783762,190150280.50534204,sample,NORMAL
000027.SZ,2024-01-05,qfq,9.995340991376576,9.995340991376576,9.755637951443337,9.943257515623714,10.056970605685578,6032227,184336731.3534761,sample,NORMAL
000028.SZ,2024-01-05,qfq,10.30056334385974,10.392180156054833,10.104367147229691,10.301691313444186,10.3494192708281,10815839,68741278.38586143,sample,NORMAL
000029.SZ,2024-01-05,qfq,10.174035736809204,10.219027545191164,10.06909065863989,10.151815600329106,10.405122204175836,19640042,267125075.14078683,sample,NORMAL
000030.SZ,2024-01-05,qfq,9.275065849704689,9.5105690858352,9.136911671743084,9.276927172830868,9.027890103021202,16978087,210672255.8550132,sample,NORMAL
000001.SZ,2024-01-08,qfq,9.683283855095825,10.008305352465747,9.683283855095825,9.77325913339626,9.517059709746183,2287489,141278420.01125243,sample,NORMAL
000002.SZ,2024-01-08,qfq,10.344308467309746,10.349717797939622,10.0707406073394,10.256837884641053,10.315283900490575,5228164,166456855.76370582,sample,NORMAL
000003.SZ,2024-01-08,qfq,9.331619812666784,9.485561418151711,9.117936492108232,9.30938474287977,9.37745137908498,15165809,243504035.2545781,sample,NORMAL
000004.SZ,2024-01-08,qfq,10.861689564747104,10.950688686059856,10.646405395025056,10.815728913410943,10.716118222244347,14558578,108764314.02297272,sample,NORMAL
000005.SZ,2024-01-08,qfq,10.187839377678404,10.458336001813066,10.108402089980212,10.183760545388624,10.339625805821251,13810734,246874460.77668136,sample,NORMAL
000006.SZ,2024-01-08,qfq,9.749151270778167,9.830599192927322,9.749151270778167,9.787734953395931,9.855862541617316,9002073,167258423.08040655,sample,NORMAL
000007.SZ,2024-01-08,qfq,9.728722508531188,9.728722508531188,9.660722256065334,9.716240615077922,9.579176388259794,15002842,292948089.6905198,sample,NORMAL
000008.SZ,2024-01-08,qfq,10.107100798208617,10.107100798208617,9.790053125183029,10.008766918381896,10.174356546853335,8176214,69641474.3364153,sample,NORMAL
000009.SZ,2024-01-08,qfq,9.898132218815917,10.227787607170344,9.756841927169456,9.969018816739286,9.92681403229512,3769954,62342135.51320862,sample,NORMAL
000010.SZ,2024-01-08,qfq,9.436318559977575,9.476558092716807,9.245002831394618,9.40184287348454,9.053660796394327,13185745,253427350.4161202,sample,NORMAL
000011.SZ,2024-01-08,qfq,9.9332624120225,10.11460987007032,9.82039143635059,9.987463860241403,10.033536552943971,4845183,117237909.31273516,sample,NORMAL
000012.SZ,2024-01-08,qfq,10.450937786784472,10.676108145808334,10.405341294050396,10.458259762617896,10.59151319523632,4817978,185689267.1544625,sample,NORMAL
000013.SZ,2024-01-08,qfq,9.466893227371878,9.62482181699723,9.30305688062414,9.449088520431706,9.191712391218458,6010797,64649709.68297764,sample,NORMAL
000014.SZ,2024-01-08,qfq,9.757414096676737,9.901488255178268,9.52655076912142,9.692451226658896,9.57027944291913,18503188,145395648.50358486,sample,NORMAL
000015.SZ,2024-01-08,qfq,10.191116406805794,10.368808374972946,10.05512380110466,10.179061424471648,10.27679913523363,4918767,203613408.3196218,sample,NORMAL
000016.SZ,2024-01-08,qfq,9.58329738973426,9.7304562487347,9.58329738973426,9.657305709668538,9.665401450649798,8176821,248520446.2512139,sample,NORMAL
000017.SZ,2024-01-08,qfq,9.937071030956202,10.065274378992225,9.76956338923605,9.981215072627954,10.272311618829857,19530772,249182727.25824437,sample,NORMAL
000018.SZ,2024-01-08,qfq,10.468135364468235,10.504885606448088,10.374525966885903,10.392389356039732,10.470820677490982,17272462,267618373.16646463,sample,NORMAL
000019.SZ,2024-01-08,qfq,9.773884323819145,9.831851573222211,9.71774358951175,9.78274559833546,9.748240632673074,18570661,226577030.3784853,sample,NORMAL
000020.SZ,2024-01-08,qfq,9.684650522257304,9.684650522257304,9.458785900388586,9.62221229741327,9.43962274488814,7694751,74522019.78563118,sample,NORMAL
000021.SZ,2024-01-08,qfq,9.862545797371611,10.10577779273919,9.862545797371611,9.948758329460375,9.59353135363229,6684745,167842717.02736682,sample,NORMAL
000022.SZ,2024-01-08,qfq,9.64369696751386,9.7558085345605,9.548499549487856,9.719835147963805,9.89130768496974,12914689,83695252.71750289,sample,NORMAL
000023.SZ,2024-01-08,qfq,9.640512690756944,9.711435183177189,9.640512690756944,9.702129536887693,9.497449120184598,8317291,256089563.18479663,sample,NORMAL
000024.SZ,2024-01-08,qfq,10.119953917262578,10.381117835159197,9.94290983563157,10.164646052746184,10.246197663796968,19147325,99566285.0142166,sample,NORMAL
000025.SZ,2024-01-08,qfq,9.796371857326143,9.90723987843372,9.47491720576433,9.720725528896985,9.518522416732711,5498430,91495557.35488658,sample,NORMAL
000026.SZ,2024-01-08,qfq,9.654116310401522,9.982749132199148,9.625493714364508,9.694928303978346,9.69112672411151,2481576,246005622.7039352,sample,NORMAL
000027.SZ,2024-01-08,qfq,9.57903861396293,9.719942927947963,9.57680192969682,9.67242095411498,9.682901948346858,5915321,226956183.0697487,sample,NORMAL
000028.SZ,2024-01-08,qfq,10.182675925765365,10.380377386223245,10.177824011020958,10.201251062360058,10.025568589250929,3184690,79522108.80680649,sample,NORMAL
000029.SZ,2024-01-08,qfq,10.441189096968786,10.6250139723424,10.342986247097196,10.458185199317962,10.353179974860408,19888563,296126998.5706957,sample,NORMAL
000030.SZ,2024-01-08,qfq,9.256470159912002,9.311705620932484,8.938617776779308,9.190626917155376,9.225670394408075,12876528,192470636.1346297,sample,NORMAL
000001.SZ,2024-01-09,qfq,9.565818478430776,9.633229726989851,9.49322028636396,9.600764647709978,9.455945941219218,2912773,135293153.28053853,sample,NORMAL
000002.SZ,2024-01-09,qfq,10.289668841588728,10.300460306903416,10.124318338914428,10.228760283131631,10.170641688380869,14541085,171437792.10139135,sample,NORMAL
000003.SZ,2024-01-09,qfq,9.03604046022854,9.26291311763891,8.875023843118717,8.993869038254038,9.08468778465235,17432074,206289786.67853343,sample,NORMAL
000004.SZ,2024-01-09,qfq,11.160402464411463,11.271890372059618,10.888275201087826,11.080315245307254,11.125023727210069,5896725,98125972.153847,sample,NORMAL
000005.SZ,2024-01-09,qfq,10.531575211599916,10.732973324640556,10.51220340913385,10.522492087007103,10.263206965552492,10154711,260853888.941512,sample,NORMAL
000006.SZ,2024-01-09,qfq,9.467383420603376,9.467383420603376,9.276226600881676,9.399578350454052,9.978553055069522,12874859,274754218.171598,sample,NORMAL
000007.SZ,2024-01-09,qfq,10.045040100549857,10.249582422138708,9.866336368680107,9.98145756042172,10.105435835076705,19617888,204908746.8604958,sample,NORMAL
000008.SZ,2024-01-09,qfq,9.95768518614261,10.25660960863687,9.883292416481057,9.995621433648092,9.966352308659388,4744483,89270021.79966563,sample,NORMAL
000009.SZ,2024-01-09,qfq,9.869553566764967,10.11948551228157,9.7655422305809,9.837834211254751,9.798004279493004,10751632,174563034.1140226,sample,NORMAL
000010.SZ,2024-01-09,qfq,9.297757726978425,9.369377775944669,9.297757726978425,9.329277729520827,9.661756131378104,8776178,166889111.71549577,sample,NORMAL
000011.SZ,2024-01-09,qfq,9.940211764498384,10.067172455322128,9.80575520696351,9.910478150028418,9.94285420723919,14669321,230722150.73703843,sample,NORMAL
000012.SZ,2024-01-09,qfq,10.527769363256908,10.800133050900603,10.527769363256908,10.617697532958992,10.110682923969083,17009271,211860378.9519275,sample,NORMAL
000013.SZ,2024-01-09,qfq,9.476288100161788,9.6324694913631,9.123613551432918,9.39508319265941,9.521788270313552,3208940,200838698.58456117,sample,NORMAL
000014.SZ,2024-01-09,qfq,10.148766390258505,10.16179241132827,10.050370876563491,10.12281037035838,9.973301203172692,16088634,280904373.7453652,sample,NORMAL
000015.SZ,2024-01-09,qfq,10.290223403752028,10.363538421701325,10.24904123243071,10.30283048793866,10.058999576673,15724692,159373575.8085004,sample,NORMAL
000016.SZ,2024-01-09,qfq,9.443612655269222,9.577846446057809,9.336064492591792,9.398572200450502,9.375906976204236,19266025,142346134.7598117,sample,NORMAL
000017.SZ,2024-01-09,qfq,9.964479776256985,10.11615381305949,9.742676047911386,9.96237648336177,9.746076540116892,19684444,63822990.09684952,sample,NORMAL
000018.SZ,2024-01-09,qfq,10.356525401957564,10.561304687001533,10.081687362327273,10.382014545173677,10.423524412121456,14587202,114308032.07559738,sample,NORMAL
000019.SZ,2024-01-09,qfq,9.80508948768272,9.991773334356932,9.80508948768272,9.841934568441976,10.072817070284634,6798808,167278932.78618848,sample,NORMAL
000020.SZ,2024-01-09,qfq,9.593699324392023,9.703143692570231,9.391493772708923,9.622886424521711,9.723959283304907,8062797,85779018.15791835,sample,NORMAL
000021.SZ,2024-01-09,qfq,10.06305974963065,10.167823325807548,9.965618223938064,10.026537505670785,10.220266695044208,16061615,162087086.41872457,sample,NORMAL
000022.SZ,2024-01-09,qfq,9.810038397911422,9.9665059044914,9.597617057561113,9.874343169608968,9.729324199077954,12963470,142629499.59517816,sample,NORMAL
000023.SZ,2024-01-09,qfq,9.609611825738904,9.88182140980978,9.462131289590342,9.614337339530476,9.627947731614862,2247947,168332598.2351178,sample,NORMAL
000024.SZ,2024-01-09,qfq,9.946298019338688,10.154042471010154,9.814301888686702,9.999056846456238,9.901886594016403,16250196,180349013.64123872,sample,NORMAL
000025.SZ,2024-01-09,qfq,9.882513011581308,10.121286976837952,9.878957294418644,9.926337294724592,9.79308709802694,2787256,170018271.86315206,sample,NORMAL
000026.SZ,2024-01-09,qfq,9.437565955888806,9.632732274283748,9.184245084692568,9.367234972989555,9.354047788882363,2946197,139583421.19250768,sample,NORMAL
